timestamp,TimeS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1774627427.744463,2675.183192,0,3,489845800,2411,18,0.6,51.4936677,-1.7484931,164.42,0.02657066285610199,289.79888916015625,0.005000000353902578,0.0,1
1774627427.9651918,2675.403921,0,3,489846000,2411,18,0.6,51.4936677,-1.7484931,164.41,0.018027756363153458,33.690067291259766,-0.03200000151991844,0.0,1
1774627428.144489,2675.583218,0,3,489846200,2411,18,0.6,51.4936677,-1.7484931,164.42,0.03178049996495247,347.275634765625,-0.04000000283122063,0.0,1
1774627428.3446689,2675.783398,0,3,489846400,2411,18,0.6,51.4936678,-1.7484931,164.43,0.019209373742341995,321.3402099609375,0.01100000087171793,0.0,1
1774627428.544632,2675.983361,0,3,489846600,2411,18,0.6,51.4936678,-1.7484932,164.43,0.022472206503152847,339.1455383300781,0.020000001415610313,0.0,1
1774627428.744449,2676.183178,0,3,489846800,2411,18,0.6,51.4936679,-1.7484932,164.42,0.032649654895067215,319.9697265625,0.06800000369548798,0.0,1
1774627428.944296,2676.383025,0,3,489847000,2411,18,0.6,51.4936679,-1.7484932,164.43,0.02927456423640251,187.85333251953125,0.003000000026077032,0.0,1
1774627429.144502,2676.583231,0,3,489847200,2411,18,0.6,51.4936679,-1.7484933,164.44,0.015620499849319458,230.19442749023438,-0.08100000023841858,0.0,1
1774627429.344585,2676.783314,0,3,489847400,2411,18,0.6,51.4936679,-1.7484932,164.45,0.01910497434437275,47.121097564697266,-0.00800000037997961,0.0,1
1774627429.544479,2676.983208,0,3,489847600,2411,18,0.6,51.4936679,-1.7484932,164.45,0.022090723738074303,275.1944274902344,-0.03400000184774399,0.0,1
1774627429.744439,2677.183168,0,3,489847800,2411,18,0.6,51.4936679,-1.7484933,164.44,0.021587034687399864,346.6075134277344,0.029000001028180122,0.0,1
1774627429.944668,2677.383397,0,3,489848000,2411,18,0.6,51.4936679,-1.7484932,164.43,0.07184010744094849,16.16449737548828,-0.08700000494718552,0.0,1
1774627430.164306,2677.603035,0,3,489848200,2411,18,0.6,51.493668,-1.7484932,164.45,0.04440721124410629,172.2348175048828,0.039000000804662704,0.0,1
1774627430.344429,2677.783158,0,3,489848400,2411,18,0.6,51.4936679,-1.7484932,164.44,0.02961418591439724,191.6893768310547,0.017000000923871994,0.0,1
1774627430.544335,2677.983064,0,3,489848600,2411,18,0.6,51.4936678,-1.7484933,164.44,0.042379241436719894,250.7099609375,0.03800000250339508,0.0,1
1774627430.74437,2678.183099,0,3,489848800,2411,18,0.6,51.4936678,-1.7484933,164.44,0.035014282912015915,91.6365737915039,-0.005000000353902578,0.0,1
1774627430.94437,2678.383099,0,3,489849000,2411,18,0.6,51.4936679,-1.7484932,164.44,0.06296825408935547,32.68054962158203,-0.0020000000949949026,0.0,1
1774627431.144264,2678.582993,0,3,489849200,2411,18,0.6,51.4936679,-1.7484931,164.44,0.04176123067736626,163.30075073242188,-0.007000000216066837,0.0,1
1774627431.344228,2678.782957,0,3,489849400,2411,18,0.6,51.4936679,-1.7484931,164.45,0.03773592785000801,212.00538635253906,-0.03700000047683716,0.0,1
1774627431.544509,2678.983238,0,3,489849600,2411,18,0.6,51.4936679,-1.7484931,164.47,0.004000000189989805,0.0,0.00800000037997961,0.0,1
1774627431.744274,2679.183003,0,3,489849800,2411,18,0.6,51.4936679,-1.7484932,164.47,0.03176476061344147,298.1785888671875,-0.009000000543892384,0.0,1
1774627431.94451,2679.383239,0,3,489850000,2411,18,0.6,51.4936679,-1.7484932,164.46,0.012649111449718475,71.56504821777344,0.04800000041723251,0.0,1
1774627432.144446,2679.583175,0,3,489850200,2411,18,0.6,51.4936679,-1.7484932,164.46,0.0255538672208786,30.5792236328125,-0.04500000178813934,0.0,1
1774627432.344436,2679.783165,0,3,489850400,2411,18,0.6,51.4936679,-1.7484931,164.47,0.03671512007713318,150.64224243164062,0.018000001087784767,0.0,1
1774627432.5443819,2679.983111,0,3,489850600,2411,18,0.6,51.4936679,-1.7484931,164.46,0.04981967806816101,10.407711029052734,0.03700000047683716,0.0,1
1774627432.7445729,2680.183302,0,3,489850800,2411,18,0.6,51.493668,-1.7484931,164.47,0.0255538672208786,210.57923889160156,0.027000000700354576,0.0,1
1774627432.9443479,2680.383077,0,3,489851000,2411,18,0.6,51.4936679,-1.7484931,164.47,0.03832753747701645,164.8759765625,-0.03200000151991844,0.0,1
1774627433.144158,2680.582887,0,3,489851200,2411,18,0.6,51.4936679,-1.7484931,164.48,0.04801041632890701,358.8065185546875,-0.052000001072883606,0.0,1
1774627433.3441849,2680.782914,0,3,489851400,2411,18,0.6,51.493668,-1.748493,164.5,0.0269258264452219,31.328689575195312,-0.014000000432133675,0.0,1
1774627433.5442839,2680.983013,0,3,489851600,2411,18,0.6,51.493668,-1.7484931,164.5,0.03492850065231323,293.62939453125,-0.04700000211596489,0.0,1
1774627433.744072,2681.182801,0,3,489851800,2411,18,0.6,51.493668,-1.7484931,164.51,0.03417601436376572,159.44393920898438,-0.007000000216066837,0.0,1
1774627433.944017,2681.382746,0,3,489852000,2411,18,0.6,51.4936679,-1.7484931,164.5,0.018973667174577713,71.56504821777344,-0.00800000037997961,0.0,1
1774627434.144033,2681.582762,0,3,489852200,2411,18,0.6,51.4936679,-1.748493,164.51,0.022360682487487793,153.43495178222656,-0.06200000271201134,0.0,1
1774627434.343837,2681.782566,0,3,489852400,2411,18,0.6,51.493668,-1.748493,164.53,0.005099019967019558,168.6900634765625,-0.0010000000474974513,0.0,1
1774627434.5437799,2681.982509,0,3,489852600,2411,18,0.6,51.493668,-1.748493,164.53,0.061465442180633545,21.974506378173828,-0.01100000087171793,0.0,1
1774627434.743739,2682.182468,0,3,489852800,2411,18,0.6,51.4936681,-1.748493,164.52,0.030016662552952766,330.01837158203125,-0.014000000432133675,0.0,1
1774627434.943754,2682.382483,0,3,489853000,2411,18,0.6,51.4936681,-1.748493,164.51,0.05124451220035553,17.020524978637695,0.020000001415610313,0.0,1
1774627435.1437669,2682.582496,0,3,489853200,2411,18,0.6,51.4936682,-1.748493,164.52,0.052611786872148514,351.25384521484375,-0.032999999821186066,0.0,1
1774627435.343701,2682.78243,0,3,489853400,2411,18,0.6,51.4936683,-1.748493,164.52,0.05536244437098503,20.07152557373047,-0.04500000178813934,0.0,1
1774627435.543967,2682.982696,0,3,489853600,2411,18,0.6,51.4936683,-1.7484929,164.52,0.01303840521723032,94.39869689941406,0.046000003814697266,0.0,1
1774627435.743967,2683.182696,0,3,489853800,2411,18,0.6,51.4936684,-1.748493,164.51,0.07158911228179932,335.224853515625,-0.017000000923871994,0.0,1
1774627435.943615,2683.382344,0,3,489854000,2411,18,0.6,51.4936684,-1.748493,164.52,0.05770615488290787,171.02737426757812,0.01100000087171793,0.0,1
1774627436.1436489,2683.582378,0,3,489854200,2411,18,0.6,51.4936683,-1.748493,164.52,0.016278821974992752,169.38034057617188,0.0,0.0,1
1774627436.343864,2683.782593,0,3,489854400,2411,18,0.6,51.4936683,-1.7484929,164.52,0.039661064743995667,146.30992126464844,0.0,0.0,1
1774627436.543578,2683.982307,0,3,489854600,2411,18,0.6,51.4936683,-1.7484929,164.52,0.022671569138765335,48.57632827758789,0.03700000047683716,0.0,1
1774627436.743873,2684.182602,0,3,489854800,2411,18,0.6,51.4936683,-1.7484929,164.53,0.060745373368263245,200.22486877441406,0.02800000086426735,0.0,1
1774627436.9438028,2684.382532,0,3,489855000,2411,18,0.6,51.4936682,-1.7484929,164.51,0.014212671667337418,39.289405822753906,-0.026000000536441803,0.0,1
1774627437.143509,2684.582238,0,3,489855200,2411,18,0.6,51.4936683,-1.7484929,164.52,0.035128336399793625,94.89908599853516,0.00800000037997961,0.0,1
1774627437.343811,2684.78254,0,3,489855400,2411,18,0.6,51.4936683,-1.7484928,164.52,0.015000000596046448,90.0,0.039000000804662704,0.0,1
1774627437.543488,2684.982217,0,3,489855600,2411,18,0.6,51.4936683,-1.7484928,164.51,0.006708203814923763,116.5650405883789,0.01900000125169754,0.0,1
1774627437.743535,2685.182264,0,3,489855800,2411,18,0.6,51.4936683,-1.7484928,164.5,0.01702938787639141,3.3664605617523193,0.030000001192092896,0.0,1
1774627437.943732,2685.382461,0,3,489856000,2411,18,0.6,51.4936683,-1.7484928,164.49,0.04531004652380943,337.9637756347656,-0.05100000277161598,0.0,1
1774627438.143393,2685.582122,0,3,489856200,2411,18,0.6,51.4936684,-1.7484928,164.49,0.017464250326156616,113.6293716430664,-0.005000000353902578,0.0,1
1774627438.343749,2685.782478,0,3,489856400,2411,18,0.6,51.4936683,-1.7484928,164.49,0.05178803205490112,190.00799560546875,-0.013000000268220901,0.0,1
1774627438.543403,2685.982132,0,3,489856600,2411,18,0.6,51.4936683,-1.7484928,164.49,0.02376972883939743,284.6208801269531,0.0,0.0,1
1774627438.743382,2686.182111,0,3,489856800,2411,18,0.6,51.4936683,-1.7484928,164.5,0.0036055513191968203,303.6900634765625,-0.00800000037997961,0.0,1
1774627438.943392,2686.382121,0,3,489857000,2411,18,0.6,51.4936683,-1.7484928,164.49,0.011661904864013195,59.0362434387207,-0.05900000408291817,0.0,1
1774627439.143606,2686.582335,0,3,489857200,2411,18,0.6,51.4936683,-1.7484929,164.49,0.02408318966627121,274.7636413574219,-0.013000000268220901,0.0,1
1774627439.343401,2686.78213,0,3,489857400,2411,18,0.6,51.4936684,-1.7484929,164.49,0.03769615292549133,21.801406860351562,-0.003000000026077032,0.0,1
1774627439.543575,2686.982304,0,3,489857600,2411,18,0.6,51.4936685,-1.7484929,164.5,0.02640075795352459,322.696044921875,0.01100000087171793,0.0,1
1774627439.7435799,2687.182309,0,3,489857800,2411,18,0.6,51.4936685,-1.7484929,164.49,0.018027756363153458,356.8201599121094,-0.0860000029206276,0.0,1
1774627439.963528,2687.402257,0,3,489858000,2411,18,0.6,51.4936685,-1.748493,164.51,0.031827662140131,223.7269744873047,0.01600000075995922,0.0,1
1774627440.163333,2687.602062,0,3,489858200,2411,18,0.6,51.4936685,-1.748493,164.51,0.04310452565550804,3.990912675857544,-0.012000000104308128,0.0,1
1774627440.343482,2687.782211,0,3,489858400,2411,18,0.6,51.4936686,-1.748493,164.5,0.04775981605052948,19.5731258392334,-0.05000000074505806,0.0,1
1774627440.543578,2687.982307,0,3,489858600,2411,18,0.6,51.4936686,-1.748493,164.49,0.04464302957057953,15.592808723449707,-0.01900000125169754,0.0,1
1774627440.74388,2688.182609,0,3,489858800,2411,18,0.6,51.4936687,-1.748493,164.49,0.03701351210474968,218.41806030273438,0.05000000074505806,0.0,1
1774627440.94348,2688.382209,0,3,489859000,2411,18,0.6,51.4936686,-1.7484931,164.48,0.026627056300640106,304.286865234375,-0.0560000017285347,0.0,1
1774627441.1433249,2688.582054,0,3,489859200,2411,18,0.6,51.4936687,-1.7484931,164.49,0.04313930869102478,44.06080627441406,-0.024000000208616257,0.0,1
1774627441.343381,2688.78211,0,3,489859400,2411,18,0.6,51.4936687,-1.748493,164.5,0.020396079868078232,191.3099365234375,-0.058000002056360245,0.0,1
1774627441.543218,2688.981947,0,3,489859600,2411,18,0.6,51.4936687,-1.748493,164.51,0.032280027866363525,73.810791015625,0.027000000700354576,0.0,1
1774627441.743319,2689.182048,0,3,489859800,2411,18,0.6,51.4936687,-1.748493,164.51,0.017088009044528008,249.4439697265625,-0.039000000804662704,0.0,1
1774627441.943358,2689.382087,0,3,489860000,2411,18,0.6,51.4936687,-1.748493,164.51,0.01615549437701702,338.1986083984375,-0.08100000023841858,0.0,1
1774627442.143105,2689.581834,0,3,489860200,2411,18,0.6,51.4936687,-1.7484931,164.5,0.05921148881316185,355.156005859375,-0.024000000208616257,0.0,1
1774627442.343243,2689.781972,0,3,489860400,2411,18,0.6,51.4936688,-1.748493,164.51,0.024041632190346718,45.0,0.04000000283122063,0.0,1
1774627442.543022,2689.981751,0,3,489860600,2411,18,0.6,51.4936689,-1.748493,164.51,0.008944272063672543,243.43496704101562,0.009000000543892384,0.0,1
1774627442.743054,2690.181783,0,3,489860800,2411,18,0.6,51.4936688,-1.7484931,164.5,0.027018513530492783,177.87889099121094,0.003000000026077032,0.0,1
1774627442.943208,2690.381937,0,3,489861000,2411,18,0.6,51.4936689,-1.7484931,164.51,0.06612110137939453,3.468229293823242,-0.02200000174343586,0.0,1
1774627443.143086,2690.581815,0,3,489861200,2411,18,0.6,51.4936689,-1.748493,164.5,0.044384684413671494,104.34931945800781,-0.026000000536441803,0.0,1
1774627443.3429708,2690.7817,0,3,489861400,2411,18,0.6,51.4936689,-1.748493,164.51,0.014212671667337418,219.28941345214844,-0.026000000536441803,0.0,1
1774627443.5431879,2690.981917,0,3,489861600,2411,18,0.6,51.4936689,-1.748493,164.51,0.0394081249833107,35.70669174194336,-0.055000003427267075,0.0,1
1774627443.742892,2691.181621,0,3,489861800,2411,18,0.6,51.493669,-1.7484929,164.51,0.018110772594809532,353.6598205566406,-0.010000000707805157,0.0,1
1774627443.942947,2691.381676,0,3,489862000,2411,18,0.6,51.493669,-1.748493,164.51,0.027313001453876495,203.74949645996094,-0.07500000298023224,0.0,1
1774627444.142907,2691.581636,0,3,489862200,2411,18,0.6,51.4936689,-1.748493,164.5,0.029529647901654243,28.300756454467773,-0.03700000047683716,0.0,1
1774627444.342851,2691.78158,0,3,489862400,2411,18,0.6,51.4936689,-1.7484929,164.5,0.02617250569164753,83.41805267333984,0.007000000216066837,0.0,1
1774627444.543077,2691.981806,0,3,489862600,2411,18,0.6,51.4936689,-1.748493,164.49,0.025495098903775215,281.3099365234375,-0.03100000135600567,0.0,1
1774627444.743085,2692.181814,0,3,489862800,2411,18,0.6,51.4936689,-1.748493,164.49,0.012041594833135605,4.763641834259033,-0.055000003427267075,0.0,1
1774627444.942925,2692.381654,0,3,489863000,2411,18,0.6,51.493669,-1.748493,164.48,0.04386342689394951,43.15238952636719,0.058000002056360245,0.0,1
1774627445.142989,2692.581718,0,3,489863200,2411,18,0.6,51.493669,-1.748493,164.46,0.023021729663014412,2.4895524978637695,-0.03800000250339508,0.0,1
1774627445.342884,2692.781613,0,3,489863400,2411,18,0.6,51.4936691,-1.748493,164.47,0.020024985074996948,357.1376037597656,0.07600000500679016,0.0,1
1774627445.54301,2692.981739,0,3,489863600,2411,18,0.6,51.493669,-1.748493,164.45,0.022671569138765335,221.4236602783203,0.0,0.0,1
1774627445.743058,2693.181787,0,3,489863800,2411,18,0.6,51.493669,-1.7484931,164.44,0.027658633887767792,12.528807640075684,-0.021000001579523087,0.0,1
1774627445.963007,2693.401736,0,3,489864000,2411,18,0.6,51.493669,-1.7484931,164.45,0.019723083823919296,210.46556091308594,-0.003000000026077032,0.0,1
1774627446.142637,2693.581366,0,3,489864200,2411,18,0.6,51.493669,-1.7484931,164.43,0.02416609413921833,65.55604553222656,0.0010000000474974513,0.0,1
1774627446.3429399,2693.781669,0,3,489864400,2411,18,0.6,51.493669,-1.748493,164.43,0.025179356336593628,186.84278869628906,0.004000000189989805,0.0,1
1774627446.542675,2693.981404,0,3,489864600,2411,18,0.6,51.493669,-1.748493,164.43,0.006324555724859238,288.4349365234375,0.03400000184774399,0.0,1
1774627446.742651,2694.18138,0,3,489864800,2411,18,0.6,51.493669,-1.748493,164.43,0.03492850065231323,76.75947570800781,0.013000000268220901,0.0,1
1774627446.942574,2694.381303,0,3,489865000,2411,18,0.6,51.493669,-1.7484929,164.42,0.03577708825469017,63.4349479675293,-0.017000000923871994,0.0,1
1774627447.14283,2694.581559,0,3,489865200,2411,18,0.6,51.493669,-1.7484929,164.42,0.033105891197919846,205.0168914794922,-0.014000000432133675,0.0,1
1774627447.3429248,2694.781654,0,3,489865400,2411,18,0.6,51.493669,-1.7484929,164.43,0.0072111026383936405,146.30992126464844,0.04700000211596489,0.0,1
1774627447.543864,2694.982593,0,3,489865600,2411,18,0.6,51.493669,-1.7484929,164.41,0.024738634005188942,104.0362319946289,0.06800000369548798,0.0,1
1774627447.7428699,2695.181599,0,3,489865800,2411,18,0.6,51.493669,-1.7484929,164.4,0.0455411933362484,250.7693328857422,-0.03200000151991844,0.0,1
1774627447.942764,2695.381493,0,3,489866000,2411,18,0.6,51.493669,-1.748493,164.4,0.02024845778942108,200.22486877441406,0.012000000104308128,0.0,1
1774627448.142439,2695.581168,0,3,489866200,2411,18,0.6,51.4936689,-1.748493,164.4,0.02500000037252903,143.13009643554688,-0.01900000125169754,0.0,1
1774627448.342447,2695.781176,0,3,489866400,2411,18,0.6,51.4936689,-1.7484929,164.4,0.05011985823512077,61.3895378112793,-0.09000000357627869,0.0,1
1774627448.542664,2695.981393,0,3,489866600,2411,18,0.6,51.4936689,-1.7484928,164.41,0.0611882358789444,168.6900634765625,0.018000001087784767,0.0,1
1774627448.7424679,2696.181197,0,3,489866800,2411,18,0.6,51.4936689,-1.7484928,164.41,0.03492850065231323,23.629375457763672,-0.020000001415610313,0.0,1
1774627448.942662,2696.381391,0,3,489867000,2411,18,0.6,51.4936689,-1.7484928,164.4,0.057140182703733444,4.0141754150390625,-0.01600000075995922,0.0,1
1774627449.142616,2696.581345,0,3,489867200,2411,18,0.6,51.493669,-1.7484928,164.4,0.03405877575278282,229.76365661621094,0.021000001579523087,0.0,1
1774627449.342658,2696.781387,0,3,489867400,2411,18,0.6,51.493669,-1.7484928,164.4,0.03354102000594139,63.4349479675293,-0.00800000037997961,0.0,1
1774627449.542899,2696.981628,0,3,489867600,2411,18,0.6,51.493669,-1.7484928,164.4,0.01900000125169754,270.0,-0.017000000923871994,0.0,1
1774627449.742608,2697.181337,0,3,489867800,2411,18,0.6,51.493669,-1.7484928,164.4,0.032893769443035126,70.46334075927734,0.004000000189989805,0.0,1
1774627449.942307,2697.381036,0,3,489868000,2411,18,0.6,51.4936689,-1.7484927,164.4,0.034539833664894104,157.89053344726562,-0.04800000041723251,0.0,1
1774627450.162298,2697.601027,0,3,489868200,2411,18,0.6,51.4936689,-1.7484927,164.4,0.03220248594880104,216.15818786621094,0.046000003814697266,0.0,1
1774627450.342609,2697.781338,0,3,489868400,2411,18,0.6,51.4936689,-1.7484927,164.4,0.006708203814923763,243.43496704101562,0.010000000707805157,0.0,1
1774627450.5422559,2697.980985,0,3,489868600,2411,18,0.6,51.4936689,-1.7484927,164.41,0.0020000000949949026,0.0,-0.03400000184774399,0.0,1
1774627450.742501,2698.18123,0,3,489868800,2411,18,0.6,51.4936689,-1.7484928,164.4,0.028635643422603607,347.9052429199219,-0.017000000923871994,0.0,1
1774627450.942149,2698.380878,0,3,489869000,2411,18,0.6,51.4936689,-1.7484927,164.41,0.012083047069609165,65.55604553222656,-0.036000002175569534,0.0,1
1774627451.14215,2698.580879,0,3,489869200,2411,18,0.6,51.493669,-1.7484927,164.41,0.038288380950689316,49.236392974853516,-0.07000000029802322,0.0,1
1774627451.342265,2698.780994,0,3,489869400,2411,18,0.6,51.493669,-1.7484927,164.42,0.023600848391652107,306.38433837890625,-0.06700000166893005,0.0,1
1774627451.54216,2698.980889,0,3,489869600,2411,18,0.6,51.4936691,-1.7484927,164.44,0.009486833587288857,251.5650634765625,0.032999999821186066,0.0,1
1774627451.742445,2699.181174,0,3,489869800,2411,18,0.6,51.493669,-1.7484927,164.43,0.023600848391652107,216.3843536376953,-0.021000001579523087,0.0,1
1774627451.9621549,2699.400884,0,3,489870000,2411,18,0.6,51.4936689,-1.7484927,164.42,0.018000001087784767,0.0,-0.06700000166893005,0.0,1
1774627452.142256,2699.580985,0,3,489870200,2411,18,0.6,51.493669,-1.7484927,164.44,0.002828427357599139,135.0,0.06700000166893005,0.0,1
1774627452.342323,2699.781052,0,3,489870400,2411,18,0.6,51.493669,-1.7484926,164.43,0.042438190430402756,55.56100845336914,-0.01600000075995922,0.0,1
1774627452.542353,2699.981082,0,3,489870600,2411,18,0.6,51.493669,-1.7484926,164.42,0.011045361869037151,185.19442749023438,-0.007000000216066837,0.0,1
1774627452.742051,2700.18078,0,3,489870800,2411,18,0.6,51.493669,-1.7484926,164.41,0.04501111060380936,1.2730300426483154,-0.12200000882148743,0.0,1
1774627452.942283,2700.381012,0,3,489871000,2411,18,0.6,51.493669,-1.7484926,164.42,0.0020000000949949026,90.0,0.04000000283122063,0.0,1
1774627453.142034,2700.580763,0,3,489871200,2411,18,0.6,51.493669,-1.7484926,164.41,0.007280109915882349,195.94540405273438,0.024000000208616257,0.0,1
1774627453.342138,2700.780867,0,3,489871400,2411,18,0.6,51.493669,-1.7484926,164.42,0.013416407629847527,206.56504821777344,0.02200000174343586,0.0,1
1774627453.562023,2701.000752,0,3,489871600,2411,18,0.6,51.493669,-1.7484926,164.42,0.03969886898994446,49.08561325073242,0.06800000369548798,0.0,1
1774627453.7421598,2701.180889,0,3,489871800,2411,18,0.6,51.4936691,-1.7484926,164.42,0.010630146600306034,228.8140869140625,-0.003000000026077032,0.0,1
1774627453.942155,2701.380884,0,3,489872000,2411,18,0.6,51.493669,-1.7484926,164.43,0.02340940199792385,199.9831085205078,-0.01100000087171793,0.0,1
1774627454.1420949,2701.580824,0,3,489872200,2411,18,0.6,51.493669,-1.7484926,164.43,0.025079872459173203,355.42608642578125,-0.023000001907348633,0.0,1
1774627454.3422189,2701.780948,0,3,489872400,2411,18,0.6,51.493669,-1.7484926,164.43,0.025317978113889694,80.90972137451172,0.021000001579523087,0.0,1
1774627454.542082,2701.980811,0,3,489872600,2411,18,0.6,51.493669,-1.7484926,164.42,0.035608988255262375,218.15724182128906,-0.021000001579523087,0.0,1
1774627454.7420158,2702.180745,0,3,489872800,2411,18,0.6,51.4936689,-1.7484926,164.43,0.0036055513191968203,123.6900634765625,-0.032999999821186066,0.0,1
1774627454.942292,2702.381021,0,3,489873000,2411,18,0.6,51.4936689,-1.7484925,164.43,0.03330165520310402,48.652217864990234,0.010000000707805157,0.0,1
1774627455.162183,2702.600912,0,3,489873200,2411,18,0.6,51.4936689,-1.7484924,164.43,0.03584689646959305,67.01127624511719,-0.03200000151991844,0.0,1
1774627455.342053,2702.780782,0,3,489873400,2411,18,0.6,51.493669,-1.7484923,164.43,0.06652819365262985,42.563350677490234,0.018000001087784767,0.0,1
1774627455.542059,2702.980788,0,3,489873600,2411,18,0.6,51.4936691,-1.7484922,164.44,0.09638465195894241,30.55596351623535,0.015000000596046448,0.0,1
1774627455.742048,2703.180777,0,3,489873800,2411,18,0.6,51.4936692,-1.748492,164.44,0.07140028476715088,52.969608306884766,-0.07700000703334808,0.0,1
1774627455.941766,2703.380495,0,3,489874000,2411,18,0.6,51.4936693,-1.7484918,164.44,0.10824047774076462,73.9091796875,0.07300000637769699,0.0,1
1774627456.141981,2703.58071,0,3,489874200,2411,18,0.6,51.4936693,-1.7484915,164.43,0.09765245020389557,55.00797653198242,0.02800000086426735,0.0,1
1774627456.3420649,2703.780794,0,3,489874400,2411,18,0.6,51.4936694,-1.7484913,164.43,0.12605157494544983,58.95828628540039,-0.026000000536441803,0.0,1
1774627456.543024,2703.981753,0,3,489874600,2411,18,0.6,51.4936695,-1.7484909,164.43,0.15446683764457703,85.54439544677734,-0.03100000135600567,0.0,1
1774627456.7419639,2704.180693,0,3,489874800,2411,18,0.6,51.4936696,-1.7484904,164.43,0.19592346251010895,67.49260711669922,0.15900000929832458,0.0,1
1774627456.941926,2704.380655,0,3,489875000,2411,18,0.6,51.4936697,-1.7484901,164.42,0.06400781124830246,90.89517211914062,-0.03500000014901161,0.0,1
1774627457.1419,2704.580629,0,3,489875200,2411,18,0.6,51.4936697,-1.7484899,164.42,0.046227701008319855,128.85336303710938,0.017000000923871994,0.0,1
1774627457.342145,2704.780874,0,3,489875400,2411,18,0.6,51.4936696,-1.7484899,164.41,0.019999999552965164,306.8699035644531,-0.014000000432133675,0.0,1
1774627457.5419009,2704.98063,0,3,489875600,2411,18,0.6,51.4936696,-1.7484899,164.4,0.028792360797524452,200.32315063476562,0.005000000353902578,0.0,1
1774627457.741906,2705.180635,0,3,489875800,2411,18,0.6,51.4936696,-1.74849,164.41,0.0070710680447518826,188.13011169433594,0.030000001192092896,0.0,1
1774627457.961791,2705.40052,0,3,489876000,2411,18,0.6,51.4936696,-1.7484899,164.4,0.023430749773979187,129.80557250976562,0.05100000277161598,0.0,1
1774627458.14178,2705.580509,0,3,489876200,2411,18,0.6,51.4936696,-1.7484899,164.38,0.022360682487487793,190.3048553466797,-0.0820000022649765,0.0,1
1774627458.341834,2705.780563,0,3,489876400,2411,18,0.6,51.4936695,-1.74849,164.38,0.03982461616396904,231.11550903320312,0.08900000154972076,0.0,1
1774627458.5417368,2705.980466,0,3,489876600,2411,18,0.6,51.4936695,-1.74849,164.37,0.018867963925004005,147.99461364746094,0.04500000178813934,0.0,1
