timestamp,TimeS,Vcc,VServo,Flags,AccFlags,Safety
1774627427.565142,2675.003871,5.158868312835693,5.021318435668945,1,17,6
1774627427.6649299,2675.103659,5.194921970367432,5.021318435668945,1,17,6
1774627427.7651289,2675.203858,5.194418430328369,5.016483306884766,1,17,6
1774627427.8646939,2675.303423,5.181326389312744,5.023736000061035,1,17,6
1774627427.965407,2675.404136,5.188778400421143,5.023736000061035,1,17,6
1774627428.0646598,2675.503389,5.164709568023682,5.030988693237305,1,17,6
1774627428.165086,2675.603815,5.19049072265625,5.009230613708496,1,17,6
1774627428.2646859,2675.703415,5.165716648101807,5.021318435668945,1,17,6
1774627428.3648949,2675.803624,5.1789093017578125,5.004395484924316,1,17,6
1774627428.4648259,2675.903555,5.1779022216796875,5.023736000061035,1,17,6
1774627428.5648239,2676.003553,5.169744968414307,5.023736000061035,1,17,6
1774627428.664553,2676.103282,5.160177707672119,5.009230613708496,1,17,6
1774627428.7647269,2676.203456,5.201467990875244,5.014065742492676,1,17,6
1774627428.864603,2676.303332,5.173974514007568,5.0189008712768555,1,17,2
1774627428.964796,2676.403525,5.180319309234619,5.016483306884766,1,17,2
1774627429.064534,2676.503263,5.125433444976807,5.021318435668945,1,17,2
1774627429.164613,2676.603342,5.181829929351807,5.016483306884766,1,17,2
1774627429.264778,2676.703507,5.193713188171387,5.026153564453125,1,17,2
1774627429.364538,2676.803267,5.177398681640625,5.023736000061035,1,17,2
1774627429.4646869,2676.903416,5.194418430328369,5.016483306884766,1,17,2
1774627429.564466,2677.003195,5.205596923828125,5.026153564453125,1,17,2
1774627429.6646569,2677.103386,5.195929050445557,5.026153564453125,1,17,2
1774627429.764404,2677.203133,5.193612575531006,5.021318435668945,1,17,2
1774627429.864609,2677.303338,5.176995754241943,5.023736000061035,1,17,2
1774627429.964405,2677.403134,5.177398681640625,5.016483306884766,1,17,2
1774627430.0648549,2677.503584,5.183541774749756,5.021318435668945,1,17,2
1774627430.164507,2677.603236,5.1879730224609375,5.023736000061035,1,17,2
1774627430.264881,2677.70361,5.196633815765381,5.028571128845215,1,17,2
1774627430.3646278,2677.803357,5.201467990875244,5.006813049316406,1,17,2
1774627430.464563,2677.903292,5.2121429443359375,5.028571128845215,1,17,2
1774627430.564292,2678.003021,5.2101287841796875,5.021318435668945,1,17,2
1774627430.664536,2678.103265,5.180721759796143,5.011648178100586,1,17,2
1774627430.764322,2678.203051,5.198446750640869,5.011648178100586,1,17,2
1774627430.864405,2678.303134,5.173168659210205,5.021318435668945,1,17,2
1774627430.9642909,2678.40302,5.1844482421875,5.026153564453125,1,17,2
1774627431.064529,2678.503258,5.183441162109375,5.021318435668945,1,17,2
1774627431.1642299,2678.602959,5.179312229156494,5.023736000061035,1,17,2
1774627431.2645,2678.703229,5.191598415374756,5.011648178100586,1,17,2
1774627431.3643138,2678.803043,5.206201076507568,5.021318435668945,1,17,2
1774627431.464475,2678.903204,5.200964450836182,5.021318435668945,1,17,2
1774627431.564256,2679.002985,5.214962482452393,5.021318435668945,1,17,2
1774627431.664489,2679.103218,5.193310260772705,5.030988693237305,1,17,2
1774627431.76431,2679.203039,5.182131767272949,5.016483306884766,1,17,2
1774627431.864619,2679.303348,5.181326389312744,5.021318435668945,1,17,2
1774627431.964208,2679.402937,5.161990165710449,5.014065742492676,1,17,2
1774627432.064664,2679.503393,5.198647975921631,5.016483306884766,1,17,2
1774627432.164173,2679.602902,5.206503391265869,5.021318435668945,1,17,2
1774627432.264616,2679.703345,5.183441162109375,5.014065742492676,1,17,2
1774627432.3643699,2679.803099,5.190087795257568,5.028571128845215,1,17,2
1774627432.4646559,2679.903385,5.198245048522949,5.014065742492676,1,17,6
1774627432.564163,2680.002892,5.169140338897705,5.026153564453125,1,17,6
1774627432.6646059,2680.103335,5.163400173187256,5.011648178100586,1,17,6
1774627432.7642229,2680.202952,5.199957370758057,5.016483306884766,1,17,6
1774627432.864553,2680.303282,5.193209648132324,5.011648178100586,1,17,6
1774627432.964031,2680.40276,5.157558917999268,5.014065742492676,1,17,6
1774627433.064427,2680.503156,5.183340549468994,5.016483306884766,1,17,6
1774627433.164336,2680.603065,5.161083698272705,5.026153564453125,1,17,6
1774627433.264365,2680.703094,5.1738739013671875,5.023736000061035,1,17,6
1774627433.364048,2680.802777,5.175686359405518,5.016483306884766,1,17,6
1774627433.464504,2680.903233,5.164206027984619,5.014065742492676,1,17,6
1774627433.56406,2681.002789,5.171557426452637,5.006813049316406,1,17,6
1774627433.664264,2681.102993,5.154839992523193,5.021318435668945,1,17,6
1774627433.7642899,2681.203019,5.183239459991455,5.011648178100586,1,17,6
1774627433.864065,2681.302794,5.18223237991333,5.011648178100586,1,17,6
1774627433.9640949,2681.402824,5.189080715179443,5.014065742492676,1,17,6
1774627434.064252,2681.502981,5.187066555023193,5.016483306884766,1,17,6
1774627434.163996,2681.602725,5.181829929351807,5.026153564453125,1,17,6
1774627434.264016,2681.702745,5.171557426452637,5.016483306884766,1,17,6
1774627434.3639479,2681.802677,5.149804592132568,5.0189008712768555,1,17,6
1774627434.463974,2681.902703,5.187872409820557,5.023736000061035,1,17,6
1774627434.5639799,2682.002709,5.164608478546143,5.009230613708496,1,17,6
1774627434.664,2682.102729,5.183743000030518,5.016483306884766,1,17,6
1774627434.764118,2682.202847,5.166220188140869,5.006813049316406,1,17,6
1774627434.8641589,2682.302888,5.197439670562744,5.016483306884766,1,17,6
1774627434.964282,2682.403011,5.151818752288818,5.016483306884766,1,17,6
1774627435.0639539,2682.502683,5.1627960205078125,5.011648178100586,1,17,6
1774627435.164114,2682.602843,5.173672199249268,5.023736000061035,1,17,6
1774627435.2639809,2682.70271,5.179412841796875,5.009230613708496,1,17,6
1774627435.364127,2682.802856,5.172060966491699,5.026153564453125,1,17,6
1774627435.4641109,2682.90284,5.181124687194824,5.006813049316406,1,17,6
1774627435.5640988,2683.002828,5.085855007171631,5.011648178100586,1,17,6
1774627435.664135,2683.102864,5.180117607116699,5.016483306884766,1,17,6
1774627435.764052,2683.202781,5.19028902053833,5.021318435668945,1,17,6
1774627435.86413,2683.302859,5.183642387390137,5.009230613708496,1,17,6
1774627435.9642699,2683.402999,5.190691947937012,5.014065742492676,1,17,6
1774627436.06382,2683.502549,5.184145927429199,5.021318435668945,1,17,6
1774627436.1643,2683.603029,5.173672199249268,5.023736000061035,1,17,6
1774627436.264085,2683.702814,5.1869659423828125,5.014065742492676,1,17,6
1774627436.3642879,2683.803017,5.15000581741333,5.021318435668945,1,17,6
1774627436.463865,2683.902594,5.194619655609131,5.016483306884766,1,17,6
1774627436.564301,2684.00303,5.193914890289307,5.026153564453125,1,17,6
1774627436.663765,2684.102494,5.193713188171387,5.014065742492676,1,17,6
1774627436.764067,2684.202796,5.191397190093994,5.0189008712768555,1,17,6
1774627436.864076,2684.302805,5.159573078155518,5.021318435668945,1,17,6
1774627436.963997,2684.402726,5.185052394866943,5.026153564453125,1,17,6
1774627437.06369,2684.502419,5.187469482421875,5.016483306884766,1,17,6
1774627437.164156,2684.602885,5.187368869781494,5.026153564453125,1,17,6
1774627437.26373,2684.702459,5.164709568023682,5.021318435668945,1,17,6
1774627437.363925,2684.802654,5.184750080108643,5.023736000061035,1,17,6
1774627437.4639719,2684.902701,5.0822296142578125,5.001977920532227,1,17,6
1774627437.5641758,2685.002905,5.179714679718018,5.026153564453125,1,17,6
1774627437.663718,2685.102447,5.16209077835083,5.023736000061035,1,17,6
1774627437.7641559,2685.202885,5.1819305419921875,5.014065742492676,1,17,6
1774627437.863944,2685.302673,5.177801609039307,5.016483306884766,1,17,6
1774627437.963935,2685.402664,5.181225299835205,5.016483306884766,1,17,6
1774627438.063881,2685.50261,5.152121067047119,5.001977920532227,1,17,6
1774627438.163895,2685.602624,5.168737888336182,5.006813049316406,1,17,6
1774627438.2636309,2685.70236,5.160580158233643,5.016483306884766,1,17,6
1774627438.363597,2685.802326,5.0560455322265625,5.016483306884766,1,17,6
1774627438.463677,2685.902406,5.161990165710449,5.006813049316406,1,17,6
1774627438.5637848,2686.002514,5.161184787750244,5.011648178100586,1,17,6
1774627438.663636,2686.102365,5.166723728179932,5.016483306884766,1,17,6
1774627438.76387,2686.202599,5.142956256866455,5.0334062576293945,1,17,6
1774627438.86358,2686.302309,5.1849517822265625,5.011648178100586,1,17,6
1774627438.963638,2686.402367,5.16632080078125,5.009230613708496,1,17,6
1774627439.063794,2686.502523,5.157961845397949,5.009230613708496,1,17,6
1774627439.1635869,2686.602316,5.122714042663574,5.021318435668945,1,17,6
1774627439.263577,2686.702306,5.156451225280762,5.016483306884766,1,17,6
1774627439.363775,2686.802504,5.17437744140625,5.016483306884766,1,17,6
1774627439.46351,2686.902239,5.175384521484375,5.021318435668945,1,17,6
1774627439.563477,2687.002206,5.15826416015625,5.016483306884766,1,17,6
1774627439.663626,2687.102355,5.157357692718506,5.023736000061035,1,17,6
1774627439.7636049,2687.202334,5.177700519561768,5.030988693237305,1,17,6
1774627439.863832,2687.302561,5.176693439483643,5.004395484924316,1,17,6
1774627439.963712,2687.402441,5.0933074951171875,5.021318435668945,1,17,6
1774627440.063886,2687.502615,5.165716648101807,5.009230613708496,1,17,6
1774627440.163502,2687.602231,5.172262668609619,5.001977920532227,1,17,6
1774627440.263852,2687.702581,5.153128147125244,5.016483306884766,1,17,6
1774627440.3636189,2687.802348,5.165011405944824,5.026153564453125,1,17,6
1774627440.463863,2687.902592,5.185052394866943,5.023736000061035,1,17,6
1774627440.5636399,2688.002369,5.180822849273682,5.016483306884766,1,17,6
1774627440.66399,2688.102719,5.152624607086182,5.009230613708496,1,17,6
1774627440.76347,2688.202199,5.152422904968262,5.006813049316406,1,17,6
1774627440.863851,2688.30258,5.1527252197265625,5.016483306884766,1,17,6
1774627440.96336,2688.402089,5.154940605163574,5.023736000061035,1,17,6
1774627441.063566,2688.502295,5.178103446960449,5.014065742492676,1,17,6
1774627441.163406,2688.602135,5.167428493499756,5.011648178100586,1,17,6
1774627441.263589,2688.702318,5.17034912109375,5.016483306884766,1,17,6
1774627441.363388,2688.802117,5.162695407867432,5.016483306884766,1,17,6
1774627441.463542,2688.902271,5.1738739013671875,5.001977920532227,1,17,6
1774627441.563561,2689.00229,5.16813325881958,5.026153564453125,1,17,6
1774627441.6635969,2689.102326,5.162695407867432,5.001977920532227,1,17,6
1774627441.763258,2689.201987,5.181427001953125,4.997142791748047,1,17,6
1774627441.863524,2689.302253,5.169744968414307,5.0189008712768555,1,17,6
1774627441.9632769,2689.402006,5.1507110595703125,5.021318435668945,1,17,6
1774627442.063214,2689.501943,5.147085666656494,5.001977920532227,1,17,6
1774627442.163404,2689.602133,5.151012897491455,5.011648178100586,1,17,6
1774627442.2632859,2689.702015,5.1416473388671875,5.009230613708496,1,17,6
1774627442.3633199,2689.802049,5.1486968994140625,5.009230613708496,1,17,6
1774627442.4634619,2689.902191,5.152926445007324,4.997142791748047,1,17,6
1774627442.563475,2690.002204,5.140036106109619,5.0189008712768555,1,17,6
1774627442.6632988,2690.102028,5.130670070648193,5.006813049316406,1,17,6
1774627442.763463,2690.202192,5.145172119140625,5.006813049316406,1,17,6
1774627442.863467,2690.302196,5.158868312835693,4.999560356140137,1,17,6
1774627442.963408,2690.402137,5.163097858428955,5.009230613708496,1,17,6
1774627443.063437,2690.502166,5.142855644226074,5.023736000061035,1,17,6
1774627443.16359,2690.602319,5.065209865570068,5.011648178100586,1,17,6
1774627443.26319,2690.701919,5.145876884460449,5.001977920532227,1,17,6
1774627443.363209,2690.801938,5.129260063171387,5.016483306884766,1,17,6
1774627443.4634469,2690.902176,5.154135227203369,5.011648178100586,1,17,6
1774627443.563191,2691.00192,5.14597749710083,5.016483306884766,1,17,6
1774627443.663105,2691.101834,5.152825832366943,5.009230613708496,1,17,6
1774627443.7633638,2691.202093,5.131979465484619,5.030988693237305,1,17,6
1774627443.863137,2691.301866,5.129965305328369,5.021318435668945,1,17,6
1774627443.96336,2691.402089,5.145575046539307,5.016483306884766,1,17,6
1774627444.06312,2691.501849,5.135806083679199,5.001977920532227,1,17,6
1774627444.163296,2691.602025,5.128857135772705,4.994725227355957,1,17,6
1774627444.2631218,2691.701851,5.161990165710449,5.014065742492676,1,17,6
1774627444.3632998,2691.802029,5.144567966461182,5.011648178100586,1,17,6
1774627444.463237,2691.901966,5.128756523132324,5.016483306884766,1,17,6
1774627444.5633159,2692.002045,5.13792085647583,5.016483306884766,1,17,6
1774627444.6631598,2692.101889,5.1446685791015625,5.014065742492676,1,17,6
1774627444.763494,2692.202223,5.141445636749268,5.009230613708496,1,17,6
1774627444.863211,2692.30194,5.124224662780762,5.001977920532227,1,17,6
1774627444.963531,2692.40226,5.164910793304443,5.014065742492676,1,17,6
1774627445.0633678,2692.502097,5.171356201171875,5.0189008712768555,1,17,6
1774627445.16322,2692.601949,5.143862724304199,5.016483306884766,1,17,6
1774627445.2632558,2692.701985,5.142755031585693,5.011648178100586,1,17,6
1774627445.36344,2692.802169,5.1235198974609375,5.014065742492676,1,17,6
1774627445.462903,2692.901632,5.148596286773682,4.997142791748047,1,17,6
1774627445.563227,2693.001956,5.036306858062744,5.023736000061035,1,17,6
1774627445.663159,2693.101888,5.122210502624512,5.014065742492676,1,17,6
1774627445.7631578,2693.201887,5.137115478515625,5.011648178100586,1,17,6
1774627445.862891,2693.30162,5.15201997756958,5.004395484924316,1,17,6
1774627445.963216,2693.401945,5.14013671875,4.997142791748047,1,17,6
1774627446.0628688,2693.501598,5.139532566070557,5.011648178100586,1,17,6
1774627446.1631498,2693.601879,5.122210502624512,4.999560356140137,1,17,6
1774627446.263161,2693.70189,5.141546726226807,5.011648178100586,1,17,6
1774627446.36289,2693.801619,5.143560886383057,5.014065742492676,1,17,6
1774627446.462957,2693.901686,5.151919364929199,5.011648178100586,1,17,6
1774627446.563046,2694.001775,5.138323783874512,5.004395484924316,1,17,6
1774627446.662767,2694.101496,5.156854152679443,5.011648178100586,1,17,6
1774627446.763048,2694.201777,5.137417316436768,5.009230613708496,1,17,6
1774627446.862773,2694.301502,5.151315212249756,5.023736000061035,1,17,6
1774627446.9629838,2694.401713,5.1366119384765625,5.016483306884766,1,17,6
1774627447.0627708,2694.5015,5.170046806335449,5.009230613708496,1,17,6
1774627447.1629488,2694.601678,5.155041217803955,5.011648178100586,1,17,6
1774627447.2631578,2694.701887,5.144769191741943,5.009230613708496,1,17,6
1774627447.362977,2694.801706,5.159674167633057,5.0189008712768555,1,17,6
1774627447.462795,2694.901524,5.159472465515137,4.997142791748047,1,17,6
1774627447.562964,2695.001693,5.119189262390137,5.023736000061035,1,17,6
1774627447.6628819,2695.101611,5.135705471038818,5.006813049316406,1,17,6
1774627447.762994,2695.201723,5.13006591796875,5.006813049316406,1,17,6
1774627447.863172,2695.301901,5.1607818603515625,5.011648178100586,1,17,6
1774627447.962698,2695.401427,5.151214599609375,5.021318435668945,1,17,6
1774627448.063011,2695.50174,5.113247394561768,5.011648178100586,1,17,6
1774627448.1629329,2695.601662,5.157156467437744,5.006813049316406,1,17,6
1774627448.2626588,2695.701388,5.138424396514893,5.021318435668945,1,17,6
1774627448.362994,2695.801723,5.0369110107421875,5.011648178100586,1,17,6
1774627448.462939,2695.901668,5.136007785797119,5.014065742492676,1,17,6
1774627448.562644,2696.001373,5.137216091156006,5.011648178100586,1,17,6
1774627448.662874,2696.101603,5.15423583984375,5.009230613708496,1,17,6
1774627448.762842,2696.201571,5.135201930999756,5.014065742492676,1,17,6
1774627448.862612,2696.301341,5.135504245758057,5.004395484924316,1,17,6
1774627448.962836,2696.401565,5.134396076202393,5.021318435668945,1,17,6
1774627449.062886,2696.501615,5.136913776397705,5.016483306884766,1,17,6
1774627449.162519,2696.601248,5.142855644226074,5.011648178100586,1,17,6
1774627449.262815,2696.701544,5.043356418609619,5.016483306884766,1,17,6
1774627449.362882,2696.801611,5.148193359375,5.004395484924316,1,17,6
1774627449.462805,2696.901534,5.1426544189453125,5.004395484924316,1,17,6
1774627449.562777,2697.001506,5.151113986968994,5.014065742492676,1,17,6
1774627449.662819,2697.101548,5.126842975616455,5.016483306884766,1,17,6
1774627449.762717,2697.201446,5.134295463562012,5.021318435668945,1,17,6
1774627449.862547,2697.301276,5.137115478515625,5.001977920532227,1,17,6
1774627449.962779,2697.401508,5.138021945953369,5.009230613708496,1,17,6
1774627450.062717,2697.501446,5.0892791748046875,5.023736000061035,1,17,6
1774627450.162524,2697.601253,5.123217582702637,4.997142791748047,1,17,6
1774627450.262788,2697.701517,5.086559772491455,5.016483306884766,1,17,6
1774627450.362422,2697.801151,5.134497165679932,5.014065742492676,1,17,6
1774627450.462424,2697.901153,5.136813163757324,5.006813049316406,1,17,6
1774627450.5626519,2698.001381,5.101061820983887,5.0189008712768555,1,17,6
1774627450.6626759,2698.101405,5.110226154327393,5.011648178100586,1,17,6
1774627450.762665,2698.201394,5.129058837890625,5.009230613708496,1,17,6
1774627450.862786,2698.301515,5.060375690460205,4.9874725341796875,1,17,6
1774627450.9627728,2698.401502,5.102471828460693,5.011648178100586,1,17,6
1774627451.062409,2698.501138,5.112945556640625,4.997142791748047,1,17,6
1774627451.162678,2698.601407,5.107809543609619,5.001977920532227,1,17,6
1774627451.2624528,2698.701182,5.120296955108643,5.016483306884766,1,17,6
1774627451.3624449,2698.801174,5.129058837890625,5.009230613708496,1,17,6
1774627451.462393,2698.901122,5.120398044586182,5.006813049316406,1,17,6
1774627451.562571,2699.0013,5.093408107757568,5.006813049316406,1,17,6
1774627451.6625888,2699.101318,5.120196342468262,5.001977920532227,1,17,6
1774627451.762333,2699.201062,5.104989528656006,5.006813049316406,1,17,6
1774627451.8625739,2699.301303,5.097537040710449,5.011648178100586,1,17,6
1774627451.962355,2699.401084,5.1074066162109375,5.006813049316406,1,17,6
1774627452.062557,2699.501286,5.067224025726318,5.001977920532227,1,17,6
1774627452.162508,2699.601237,5.1119384765625,5.006813049316406,1,17,6
1774627452.262527,2699.701256,5.104083061218262,5.021318435668945,1,17,6
1774627452.3625178,2699.801247,5.112039089202881,5.011648178100586,1,17,6
1774627452.46256,2699.901289,5.109622001647949,5.014065742492676,1,17,6
1774627452.562398,2700.001127,5.097235202789307,4.994725227355957,1,17,6
1774627452.662287,2700.101016,5.112844944000244,5.006813049316406,1,17,6
1774627452.762521,2700.20125,5.117074489593506,5.001977920532227,1,17,6
1774627452.862278,2700.301007,5.07145357131958,5.011648178100586,1,17,6
1774627452.962197,2700.400926,5.10972261428833,5.001977920532227,1,17,6
1774627453.062451,2700.50118,5.098242282867432,5.009230613708496,1,17,6
1774627453.1621819,2700.600911,5.120296955108643,5.016483306884766,1,17,6
1774627453.26245,2700.701179,5.109823703765869,5.011648178100586,1,17,6
1774627453.362221,2700.80095,5.100155353546143,5.001977920532227,1,17,6
1774627453.462344,2700.901073,5.096228122711182,5.009230613708496,1,17,6
1774627453.562187,2701.000916,5.102270603179932,5.016483306884766,1,17,6
1774627453.6623259,2701.101055,5.093105792999268,5.009230613708496,1,17,6
1774627453.762371,2701.2011,5.104485988616943,4.989890098571777,1,17,6
1774627453.862378,2701.301107,5.108010768890381,5.001977920532227,1,17,6
1774627453.962189,2701.400918,5.098745822906494,5.006813049316406,1,17,6
1774627454.0622969,2701.501026,5.059267997741699,4.992307662963867,1,17,6
1774627454.1623669,2701.601096,5.0973358154296875,4.97780179977417,1,17,6
1774627454.262271,2701.701,5.116268634796143,5.001977920532227,1,17,6
1774627454.3623068,2701.801036,5.101263523101807,5.011648178100586,1,17,6
1774627454.462285,2701.901014,5.105593681335449,5.006813049316406,1,17,6
1774627454.56234,2702.001069,5.073568820953369,5.011648178100586,1,17,6
1774627454.662222,2702.100951,5.099752902984619,5.011648178100586,1,17,6
1774627454.76231,2702.201039,5.076891899108887,5.021318435668945,1,17,6
1774627454.8623118,2702.301041,5.090084552764893,5.004395484924316,1,17,6
1774627454.962251,2702.40098,5.094112873077393,5.011648178100586,1,17,6
1774627455.062223,2702.500952,5.108917236328125,4.994725227355957,1,17,6
1774627455.162354,2702.601083,5.085452079772949,4.994725227355957,1,17,6
1774627455.26223,2702.700959,5.093005180358887,5.004395484924316,1,17,6
1774627455.361988,2702.800717,5.074978351593018,4.992307662963867,1,17,6
1774627455.461989,2702.900718,5.093911647796631,5.004395484924316,1,17,6
1774627455.561969,2703.000698,5.0953216552734375,5.011648178100586,1,17,6
1774627455.6622128,2703.100942,5.102270603179932,5.004395484924316,1,17,6
1774627455.76197,2703.200699,5.102270603179932,5.011648178100586,1,17,6
1774627455.8619459,2703.300675,5.095019340515137,5.004395484924316,1,17,6
1774627455.962125,2703.400854,5.092904567718506,5.021318435668945,1,17,6
1774627456.061967,2703.500696,5.104586601257324,4.994725227355957,1,17,6
1774627456.162104,2703.600833,5.1053924560546875,4.997142791748047,1,17,6
1774627456.2621279,2703.700857,5.097436428070068,5.021318435668945,1,17,6
1774627456.362151,2703.80088,5.079107761383057,4.997142791748047,1,17,6
1774627456.461936,2703.900665,5.102673053741455,5.001977920532227,1,17,6
1774627456.562111,2704.00084,5.079409599304199,5.001977920532227,1,17,6
1774627456.662044,2704.100773,5.080416679382324,5.021318435668945,1,17,6
1774627456.76187,2704.200599,5.068029880523682,5.006813049316406,1,17,6
1774627456.8621159,2704.300845,5.049096584320068,5.004395484924316,1,17,6
1774627456.961874,2704.400603,5.099047660827637,4.9874725341796875,1,17,6
1774627457.062178,2704.500907,5.092401027679443,5.001977920532227,1,17,6
1774627457.162047,2704.600776,5.078805446624756,4.98263692855835,1,17,6
1774627457.26215,2704.700879,5.111535549163818,5.016483306884766,1,17,6
1774627457.362037,2704.800766,5.111032009124756,5.004395484924316,1,17,6
1774627457.462069,2704.900798,5.0993499755859375,5.016483306884766,1,17,6
1774627457.562018,2705.000747,5.094616413116455,4.992307662963867,1,17,6
1774627457.662076,2705.100805,5.116873264312744,5.006813049316406,1,17,6
1774627457.761985,2705.200714,5.107809543609619,5.011648178100586,1,17,6
1774627457.862025,2705.300754,5.053829669952393,5.014065742492676,1,17,6
1774627457.9620419,2705.400771,5.078503131866455,4.98263692855835,1,17,6
1774627458.062092,2705.500821,5.051211357116699,5.001977920532227,1,17,6
1774627458.161938,2705.600667,5.067928791046143,5.001977920532227,1,17,6
1774627458.262301,2705.70103,5.073065280914307,5.001977920532227,1,17,6
1774627458.361898,2705.800627,5.05352783203125,5.001977920532227,1,17,6
1774627458.461963,2705.900692,5.055441379547119,5.009230613708496,1,17,6
